state,Provider_Name,city,mortality,year
MI,RCG COLDWATER,COLDWATER,15.25423729,2024
MI,FMC DIALYSIS SERVICES-PORT HURON,PORT HURON,15.89403974,2024
MI,GREENFIELD HEALTH SYSTEMS-TAYLOR,TAYLOR,10.37037037,2024
MI,NORTH OAKLAND DIALYSIS,PONTIAC,13.46153846,2024
MI,CORNERSTONE DIALYSIS,SOUTHFIELD,13.28125,2024
MI,FMC DIALYSIS SERVICES-WARREN,WARREN,10.85271318,2024
MI,FRESENIUS MEDICAL CARE ADRIAN,ADRIAN,20.1754386,2024
MI,ST MARY HOSPITAL DIALYSIS CENTER,LIVONIA,14.73684211,2024
MI,GREENFIELD HEALTH SYSTEMS-PONTIAC,PONTIAC,9.016393443,2024
MI,FRESENIUS MEDICAL CARE BOTSFORD PARK,LIVONIA,14.1025641,2024
MI,BAY AREA REGIONAL DIALYSIS CENTER,SAGINAW,12.30769231,2024
MI,DEARBORN DIALYSIS,DEARBORN,16.32653061,2024
MI,GENESEE VALLEY DIALYSIS CENTER,FLINT,12.79069767,2024
MI,OWOSSO MEMORIAL DIALYSIS CENTER,OWOSSO,19.76744186,2024
MI,FMC DIALYSIS SERVICES-ROMEO PLANK,MACOMB,26.19047619,2024
MI,BMA MADISON HEIGHTS,MADISON HEIGHTS,13.40206186,2024
MI,BMA-NORTHWEST DETROIT,DETROIT,5.263157895,2024
MI,MUNSON DIALYSIS CENTER,TRAVERSE CITY,16.2601626,2024
MI,NEW CENTER DIALYSIS,DETROIT,10.66666667,2024
MI,FMC DIALYSIS SERVICES-UNIVERSITY,DETROIT,9.89010989,2024
MI,BAY CITY DIALYSIS,BAY CITY,18.51851852,2024
MI,BAY AREA REGIONAL DIALYSIS CENTER-BAY CITY,ESSEXVILLE,24.3902439,2024
MI,GREAT LAKES DIALYSIS CENTER,MONROE,11.76470588,2024
MI,WEST BRANCH DIALYSIS,WEST BRANCH,17.54385965,2024
MI,SOUTHGATE DIALYSIS,SOUTHGATE,12.98701299,2024
MI,MOTOR CITY DIALYSIS,DETROIT,3.448275862,2024
MI,MACOMB KIDNEY CENTER,WARREN,8.256880734,2024
MI,MIDLAND DIALYSIS,MIDLAND,21.55172414,2024
MI,NORTHWEST DETROIT DIALYSIS CENTER,DETROIT,12.5,2024
MI,KRESGE DIALYSIS,DETROIT,14.63414634,2024
MI,RCG BATTLE CREEK,BATTLE CREEK,14.54545455,2024
MI,RCG EAST LANSING,EAST LANSING,13.27433628,2024
MI,NOVI DIALYSIS,NOVI,12.72727273,2024
MI,GARDEN WEST DIALYSIS,WESTLAND,20,2024
MI,BRIGHTON DIALYSIS,BRIGHTON,13.95348837,2024
MI,FRESENIUS MEDICAL CARE BRIGHTON,BRIGHTON,17.85714286,2024
MI,ALPENA DIALYSIS,ALPENA,15.58441558,2024
MI,FMC DIALYSIS SERVICES-CLINTON,CLINTON TOWNSHIP,16.34615385,2024
MI,FMC DIALYSIS SERVICES-ROMULUS,ROMULUS,17.64705882,2024
MI,GAYLORD DIALYSIS,GAYLORD,16.92307692,2024
MI,RCG ALLEGAN,ALLEGAN,15.78947368,2024
MI,RCG OSHTEMO,KALAMAZOO,15.04424779,2024
MI,RCG KALAMAZOO,KALAMAZOO,16.07142857,2024
MI,MUSKEGON DIALYSIS,MUSKEGON,19.73684211,2024
MI,PDI-GRAND HAVEN,GRAND HAVEN,13.88888889,2024
MI,RAI-ROYAL PARK-ZEELAND,ZEELAND,10.9375,2024
MI,PHYSICIANS DIALYSIS - GRAND RAPIDS,GRAND RAPIDS,17.05882353,2024
MI,RAI-CLYDE PARK-WYOMING,WYOMING,13.83647799,2024
MI,EASTPOINTE DIALYSIS CENTER,EASTPOINTE,14.47368421,2024
MI,YPSILANTI DIALYSIS,YPSILANTI,10.43478261,2024
MI,GRAND BLANC DIALYSIS CENTER,GRAND BLANC,18.66666667,2024
MI,JACKSON DIALYSIS,JACKSON,16.47058824,2024
MI,LUDINGTON DIALYSIS,LUDINGTON,6.382978723,2024
MI,SOUTHEASTERN MICHIGAN KIDNEY CENTER,BERKLEY,16.66666667,2024
MI,CLARKSTON DIALYSIS CENTER,CLARKSTON,19.78021978,2024
MI,MICHIGAN DIALYSIS SERVICES OF ANN ARBOR,ANN ARBOR,5.921052632,2024
MI,UNIVERSITY OF MICHIGAN LIVONIA DIALYSIS CLINIC,LIVONIA,13.69863014,2024
MI,STATE FAIR DIALYSIS CENTER,DETROIT,19.8019802,2024
MI,FMC DIALYSIS SERVICES-BEWICK,DETROIT,9.565217391,2024
MI,SCHAEFER DRIVE DIALYSIS,DETROIT,11.82795699,2024
MI,ENGLISH VILLAGE DIALYSIS,DETROIT,10.28037383,2024
MI,FRESENIUS KIDNEY CARE ESCANABA,ESCANABA,28.57142857,2024
MI,SAGINAW DIALYSIS,SAGINAW,14.54545455,2024
MI,RAI-WEST NORTON-MUSKEGON,MUSKEGON,17.91044776,2024
MI,PHYSICIANS DIALYSIS - GRAND RAPIDS EAST,GRAND RAPIDS,9.493670886,2024
MI,FRESENIUS MEDICAL CARE MANISTEE,MANISTEE,9.375,2024
MI,FRESENIUS MEDICAL CARE CADILLAC,CADILLAC,22.35294118,2024
MI,FRESENIUS MEDICAL CARE BALDWIN,LUDINGTON,16.66666667,2024
MI,DOWNRIVER KIDNEY CENTER,ALLEN PARK,6.172839506,2024
MI,RRC MOUNT MORRIS,MOUNT MORRIS,17.33333333,2024
MI,ROMULUS DIALYSIS,ROMULUS,10.11235955,2024
MI,BAY REGIONAL DIALYSIS CENTER,SAGINAW,8.411214953,2024
MI,RAI-ROCKFORD PARK-ROCKFORD,ROCKFORD,18.08510638,2024
MI,GREENVIEW DIALYSIS,SOUTHFIELD,9.411764706,2024
MI,FLUSHING DIALYSIS,FLUSHING,17.17171717,2024
MI,RRC DAVISON,DAVISON,12.82051282,2024
MI,SOUTHFIELD WEST DIALYSIS,SOUTHFIELD,8.24742268,2024
MI,DAVISON DIALYSIS,DAVISON,24.19354839,2024
MI,RCG THREE RIVERS,THREE RIVERS,25.92592593,2024
MI,NEWAYGO COUNTY DIALYSIS,FREMONT,8.196721312,2024
MI,FLINT DIALYSIS CENTER,FLINT,13.19444444,2024
MI,PARK PLAZA DIALYSIS,FLINT,16.66666667,2024
MI,FRESENIUS MEDICAL CARE BIG RAPIDS,BIG RAPIDS,17.14285714,2024
MI,NORTHWEST DETROIT DIALYSIS - LAHSER SATELLITE,SOUTHFIELD,6.481481482,2024
MI,OAK PARK DIALYSIS,OAK PARK,12,2024
MI,DIALYSIS CARE CENTER GREAT LAKES EAST,DETROIT,9.45945946,2024
MI,FRESENIUS MEDICAL CARE OF ST CLAIR SHORES,HARPER WOODS,8.108108108,2024
MI,BATTLE CREEK DIALYSIS,BATTLE CREEK,12.63157895,2024
MI,RCG LANSING,LANSING,14.01869159,2024
MI,FMC DIALYSIS SERVICES-TAWAS BAY,EAST TAWAS,15,2024
MI,RCG SOUTH HAVEN,SOUTH HAVEN,13.95348837,2024
MI,WESTLAND DIALYSIS,WESTLAND,16.34615385,2024
MI,RCG BATTLE CREEK NORTH,BATTLE CREEK,7.142857143,2024
MI,BALLENGER POINTE DIALYSIS,FLINT,10,2024
MI,FRESENIUS MEDICAL CARE CHARLOTTE,CHARLOTTE,16.17647059,2024
MI,FRESENIUS MEDICAL CARE KALAMAZOO HOME,KALAMAZOO,10.12658228,2024
MI,FMC DIALYSIS SERVICES-SHELBY,SHELBY TOWNSHIP,13.91304348,2024
MI,ROCHESTER HILLS DIALYSIS,ROCHESTER HILLS,20,2024
MI,RRC LAPEER,LAPEER,18.57142857,2024
MI,FMC DIALYSIS SERVICES-CHESTERFIELD,CHESTERFIELD,14.51612903,2024
MI,EAST DEARBORN DIALYSIS,DEARBORN,10.22727273,2024
MI,CHELSEA DIALYSIS,CHELSEA,25.80645161,2024
MI,FMC DIALYSIS SERVICES-KALAMAZOO EAST,KALAMAZOO,15,2024
MI,FMC DIALYSIS SERVICES-LANSING CENTRAL,LANSING,8.108108108,2024
MI,FENTON DIALYSIS,FENTON,14.92537313,2024
MI,COMMERCE TOWNSHIP DIALYSIS,COMMERCE TOWNSHIP,13.69863014,2024
MI,IONIA DIALYSIS,IONIA,23.1884058,2024
MI,KALAMAZOO CENTRAL DIALYSIS,KALAMAZOO,16,2024
MI,RAI-HASTINGS AVENUE-HOLLAND,HOLLAND,13.27433628,2024
MI,MACOMB REGIONAL DIALYSIS CENTER,CLINTON TOWNSHIP,15.23178808,2024
MI,GROSSE POINTE DIALYSIS,DETROIT,16.07142857,2024
MI,RRC WEST FLINT,FLINT,12.19512195,2024
MI,KALKASKA DIALYSIS CENTER,KALKASKA,16.27906977,2024
MI,LANSING HOME TRAINING,EAST LANSING,4.166666667,2024
MI,CLINTON TOWNSHIP DIALYSIS,CLINTON TOWNSHIP,14.03508772,2024
MI,FRESENIUS MEDICAL CARE SANDUSKY,SANDUSKY,14.51612903,2024
MI,GLADWIN DIALYSIS,GLADWIN,17.46031746,2024
MI,FRESENIUS MEDICAL CARE IRON MOUNTAIN,IRON MOUNTAIN,25.53191489,2024
MI,FMC DIALYSIS SERVICES-DUNDEE,DUNDEE,9.090909091,2024
MI,DEARBORN HOME AT HOME,DEARBORN,9.803921569,2024
MI,FRESENIUS MEDICAL CARE STURGIS,STURGIS,5.555555556,2024
MI,ORCHARD SQUARE DIALYSIS,BLOOMFIELD HILLS,9.803921569,2024
MI,FRESENIUS MEDICAL CARE CARO,CARO,13.33333333,2024
MI,WAYNE COUNTY DIALYSIS CENTER,DETROIT,9.89010989,2024
MI,FRESENIUS MEDICAL CARE GULL ROAD,KALAMAZOO,12.28070175,2024
MI,SHELDON CORNERS DIALYSIS,CANTON,9.009009009,2024
MI,WEST BLOOMFIELD DIALYSIS,WEST BLOOMFIELD,17.39130435,2024
MI,FRESENIUS MEDICAL CARE JACKSON OAKS,JACKSON,16.80672269,2024
MI,BURTON DIALYSIS,BURTON,16.53543307,2024
MI,RIVERWOOD DIALYSIS,SOUTHFIELD,10.14492754,2024
MI,FRESENIUS KIDNEY CARE-FRANKLIN CENTER,SOUTHFIELD,11.92660551,2024
MI,FRESENIUS MEDICAL CARE GARDEN CITY,DEARBORN HEIGHTS,12.82051282,2024
MI,LIBERTY DIALYSIS AT LAKELAND NILES,NILES,13.79310345,2024
MI,NORTHWEST DETROIT DIALYSIS CENTER LLC,SOUTHFIELD,15.51724138,2024
MI,US RENAL CARE  WATERVLIET DIALYSIS,WATERVLIET,8,2024
MI,MT MORRIS DIALYSIS,MOUNT MORRIS,10.76923077,2024
MI,FRESENIUS KIDNEY CARE-DAVISION HOME,DAVISON,18.18181818,2024
MI,FRESENIUS MEDICAL CARE MARQUETTE,MARQUETTE,18.30985916,2024
MI,MT PLEASANT DIALYSIS,MOUNT PLEASANT,22.22222222,2024
MI,ALMA DIALYSIS,ALMA,18.75,2024
MI,GREENVILLE DIALYSIS,GREENVILLE,10.41666667,2024
MI,APPLE AVENUE DIALYSIS,MUSKEGON,17.9245283,2024
MI,FRESENIUS MEDICAL CARE LANSING WEST,LANSING,8.270676692,2024
MI,TOWN CENTER DIALYSIS,SAGINAW,9.090909091,2024
MI,ELIZABETH C HOSICK DIALYSIS CENTER,FRANKFORT,22.22222222,2024
MI,FRESENIUS MEDICAL CARE OF HILLSDALE,JONESVILLE,18.96551724,2024
MI,FRESENIUS MEDICAL CARE HASTINGS,HASTINGS,20,2024
MI,HARPER WOODS DIALYSIS,HARPER WOODS,11.26760563,2024
MI,GREENFIELD HEALTH SYSTEMS,NOVI,8.510638298,2024
MI,RIVERVIEW DIALYSIS,RIVERVIEW,12.5,2024
MI,ANN ARBOR DIALYSIS,ANN ARBOR,20,2024
MI,LIBERTY DIALYSIS AT LAKELAND BENTON HARBOR,BENTON HARBOR,14.1509434,2024
MI,NORTON SHORES DIALYSIS,NORTON SHORES,16.21621622,2024
MI,WALKER DIALYSIS,WALKER,17.33333333,2024
MI,HOME DIALYSIS SPECIALTY CENTER,SAINT CLAIR SHORES,10,2024
MI,GRAYLING HOME TRAINING,GRAYLING,0,2024
MI,BELTLINE HOME TRAINING,GRAND RAPIDS,4.166666667,2024
MI,DEARBORN KIDNEY CENTER,DEARBORN,7.547169811,2024
MI,DIALYSIS CARE CENTER GREAT LAKES WEST,SOUTHFIELD,14.44444444,2024
MI,BLOOMFIELD HILLS HOME DIALYSIS,BLOOMFIELD HILLS,7,2024
MI,BAD AXE DIALYSIS,BAD AXE,13.20754717,2024
MI,FRESENIUS MEDICAL CARE-ST JOHNS,SAINT JOHNS,14,2024
MI,OAKWOOD RENAL SERVICES,DEARBORN,12.5,2024
MI,FRESENIUS MEDICAL CARE KENTWOOD,GRAND RAPIDS,10.30927835,2024
MI,RIVERBEND DIALYSIS,MONROE,17.33333333,2024
MI,ROSCOMMON DIALYSIS,ROSCOMMON,6.818181818,2024
MI,SPARTAN DIALYSIS,EAST LANSING,3.75,2024
MI,MICHIGAN METROPOLITAN DIALYSIS,BERKLEY,6.666666667,2024
MI,STARRWOOD DIALYSIS,ROYAL OAK,10.46511628,2024
MI,FRESENIUS MEDICAL CARE EAST ANN ARBOR HOME DIALYSI,ANN ARBOR,10,2024
MI,STARRWOOD HOME TRAINING,ROYAL OAK,9.375,2024
MI,GRAND BLANC HOME TRAINING,GRAND BLANC,16.66666667,2024
MI,DIALYSIS CENTERS OF MICHIGAN,EASTPOINTE,12.64367816,2024
MI,PARTRIDGE CREEK DIALYSIS,CHESTERFIELD,16.85393258,2024
MI,ALGER HEIGHTS DIALYSIS,GRAND RAPIDS,11.2244898,2024
MI,FRESENIUS MEDICAL CARE WEST MICHIGAN HOME,SCHOOLCRAFT,11.76470588,2024
MI,OAKLAWN DIALYSIS CENTER OF ALBION,ALBION,11.11111111,2024
MI,MID VALLEY PD HOME TRAINING,SAGINAW,8.928571429,2024
MI,EAST CHINA DIALYSIS,EAST CHINA,16.66666667,2024
MI,FASHION SQUARE DIALYSIS,SAGINAW,14.28571429,2024
MI,DETROIT KIDNEY CENTER,DETROIT,8.791208791,2024
MI,FRESENIUS KIDNEY CARE YPSILANTI,YPSILANTI,8.571428571,2024
MI,LINCOLN PARK KIDNEY CENTER,LINCOLN PARK,6.741573034,2024
MI,COLMARE DIALYSIS,BRIDGEPORT,18.86792453,2024
MI,BELLEVILLE DIALYSIS,VAN BUREN TOWNSHIP,6.451612903,2024
MI,NOVI HOME TRAINING,NOVI,7.142857143,2024
MI,FRESENIUS KIDNEY CARE NOVI DIALYSIS,WIXOM,13.51351351,2024
MI,FRESENIUS KIDNEY CARE-HAZEL PARK DIALYSIS,HAZEL PARK,11.30434783,2024
MI,FRESENIUS KIDNEY CARE-BH ROCHESTER HILLS,ROCHESTER HILLS,3.571428571,2024
MI,FRESENIUS KIDNEY CARE ROCHESTER HILLS DIALYSIS,ROCHESTER HILLS,14.63414634,2024
MI,FRESENIUS KIDNEY CARE-BERKLEY,BERKLEY,8.612440191,2024
MI,FRESENIUS KIDNEY CARE-STERLING HEIGHTS,STERLING HEIGHTS,15.38461539,2024
MI,DIALYSIS CARE CENTER FREMONT,FREMONT,10,2024
MI,FRESENIUS KIDNEY CARE DEARBORN,DEARBORN,7.042253521,2024
MI,ROSEVILLE COMMONS DIALYSIS,ROSEVILLE,20.3125,2024
MI,WYOMING STREET DIALYSIS,DETROIT,10.12658228,2024
MI,TROY DIALYSIS,STERLING HEIGHTS,11.70212766,2024
MI,UNIVERSITY OF MICHIGAN CANTON DIALYSIS CLINIC,CANTON,7.692307692,2024
MI,LIVONIA DIALYSIS,LIVONIA,4.210526316,2024
MI,CONCERTO MICHIGAN,LIVONIA,28.02768166,2024
MI,PREMIER DIALYSIS SERVICE LAPEER,LAPEER,10.65573771,2024
MI,FRESENIUS KIDNEY CARE OWOSSO HOME,OWOSSO,4,2024
MI,HERITAGE DIALYSIS,FENTON,37.98449612,2024
MI,ALLEN PARK HOME TRAINING,ALLEN PARK,7.692307692,2024
MI,SOUTHFIELD HOME TRAINING,SOUTHFIELD,5,2024
MI,PETOSKEY DIALYSIS,PETOSKEY,15.47619048,2024
MI,FRESENIUS KIDNEY CARE JACKSON HOME,JACKSON,7.142857143,2024
MI,DIALYSIS CARE CENTER TAYLOR,TAYLOR,19.48051948,2024
MI,FRESENIUS KIDNEY CARE ROYAL OAK,ROYAL OAK,9.090909091,2024
MI,"PREMIER DIALYSIS SERVICE WEST MICHIGAN, LLC",KALAMAZOO,0,2024
MN,WINONA HEALTH SERVICES,WINONA,16.66666667,2024
MN,UNIVERSITY OF MN FAIRVIEW RENAL DIALYSIS CENTER,MINNEAPOLIS,0,2024
MN,MAYO CLINIC DIALYSIS METHODIST,ROCHESTER,9.090909091,2024
MN,SANFORD WORTHINGTON MEDICAL CENTER,WORTHINGTON,18.91891892,2024
MN,SANFORD DIALYSIS DETROIT LAKES,DETROIT LAKES,6.756756757,2024
MN,AVERA DIALYSIS - MARSHALL,MARSHALL,20.58823529,2024
MN,MINNEAPOLIS DIALYSIS UNIT,MINNEAPOLIS,10.86956522,2024
MN,WEST ST PAUL DIALYSIS UNIT,WEST ST PAUL,14.49275362,2024
MN,GOLDEN VALLEY DIALYSIS CENTER,GOLDEN VALLEY,6.153846154,2024
MN,FARIBAULT DIALYSIS UNIT,FARIBAULT,10.34482759,2024
MN,NORTH SUBURBAN DIALYSIS CENTER,COON RAPIDS,12.33766234,2024
MN,MAPLEWOOD DIALYSIS CENTER,MAPLEWOOD,5.263157895,2024
MN,ST PAUL DIALYSIS,SAINT PAUL,14.28571429,2024
MN,MISSISSIPPI GATEWAY DIALYSIS,COON RAPIDS,13.46153846,2024
MN,BURNSVILLE DIALYSIS UNIT,BURNSVILLE,9.523809524,2024
MN,ARDEN HILLS DIALYSIS UNIT,ARDEN HILLS,14.86486487,2024
MN,FRESENIUS KIDNEY CARE HUTCHINSON DIALYSIS,HUTCHINSON,11.11111111,2024
MN,REDWOOD FALLS DIALYSIS,REDWOOD FALLS,25.92592593,2024
MN,FMC DIALYSIS SERVICES - ROSEVILLE,ROSEVILLE,18.60465116,2024
MN,MINNETONKA DIALYSIS UNIT,MINNETONKA,8.571428571,2024
MN,CASS LAKE DIALYSIS FACILITY,CASS LAKE,20,2024
MN,FMC DIALYSIS SERVICES - BUFFALO,BUFFALO,13.43283582,2024
MN,WYOMING DIALYSIS,WYOMING,20.33898305,2024
MN,FERGUS FALLS DIALYSIS CENTER,FERGUS FALLS,16.66666667,2024
MN,ST PAUL CAPITOL DIALYSIS,SAINT PAUL,6.41025641,2024
MN,FMCNA SOUTH MINNEAPOLIS DIALYSIS CTR,MINNEAPOLIS,6.451612903,2024
MN,RIVER CITY DIALYSIS,STILLWATER,13.15789474,2024
MN,WOODBURY DIALYSIS,WOODBURY,13.23529412,2024
MN,UNIVERSITY DIALYSIS RIVERSIDE,SAINT PAUL,5.102040816,2024
MN,PIPESTONE DIALYSIS FACILITY,PIPESTONE,6.666666667,2024
MN,FMCNA SHAKOPEE DIALYSIS CENTER,SHAKOPEE,12.35955056,2024
MN,FMCNA NEW BRIGHTON DIALYSIS CENTER,ROSEVILLE,17.24137931,2024
MN,FMCNA PARK AVENUE DIALYSIS CENTER,MINNEAPOLIS,10.38961039,2024
MN,FRESENIUS KIDNEY CARE MORA DIALYSIS,MORA,10.41666667,2024
MN,BLOOMINGTON DIALYSIS UNIT TRC,BLOOMINGTON,4.705882353,2024
MN,FRESENIUS KIDNEY CARE MILLER HILL,HERMANTOWN,11.2244898,2024
MN,FMC DIALYSIS SERVICES EVELETH,EVELETH,17.91044776,2024
MN,FMC DIALYSIS SERVICES GRAND RAPIDS,GRAND RAPIDS,22.95081967,2024
MN,FRESENIUS KIDNEY CARE CENTRAL MN REG DIALYSIS,ELK RIVER,23.68421053,2024
MN,HOME DIALYSIS UNIT OF TOTAL RENAL CARE INC,MINNEAPOLIS,3.174603175,2024
MN,ST LOUIS PARK DIALYSIS CENTER,SAINT LOUIS PARK,9.701492537,2024
MN,FMC DIALYSIS SERVICES OF SPIRIT VALLEY,DULUTH,15.06849315,2024
MN,EDEN PRAIRIE DAVITA  DIALYSIS,EDEN PRAIRIE,10.52631579,2024
MN,FRESENIUS MEDICAL OF ST PAUL,SAINT PAUL,16.39344262,2024
MN,FRESENIUS MED CARE OF CHAMPLIN,CHAMPLIN,15.51724138,2024
MN,FRESENIUS MED CARE OF HIBBING,HIBBING,15,2024
MN,FRESENIUS MEDICAL CARE MIDWAY,SAINT PAUL,13.79310345,2024
MN,RICHFIELD DIALYSIS,RICHFIELD,4.301075269,2024
MN,NEW HOPE DIALYSIS CENTER,NEW HOPE,13.51351351,2024
MN,ST PAUL CAPITOL DIALYSIS AT HOME,SAINT PAUL,12.09677419,2024
MN,COTTAGE GROVE DIALYSIS,COTTAGE GROVE,11.11111111,2024
MN,SCOTT COUNTY DIALYSIS,SAVAGE,12.12121212,2024
MN,MINNEAPOLIS UPTOWN DIALYSIS,MINNEAPOLIS,11.86440678,2024
MN,EAST RIVER ROAD DIALYSIS,FRIDLEY,7.142857143,2024
MN,FMC MAPLEWOOD HEIGHTS,MAPLEWOOD,25.45454546,2024
MN,MAPLE GROVE DIALYSIS UNIT,MAPLE GROVE,12.87128713,2024
MN,FRESENIUS MEDICAL CARE COON RAPIDS,COON RAPIDS,14.0625,2024
MN,HIGHLAND PARK DIALYSIS,SAINT PAUL,11.11111111,2024
MN,SUN RAY DIALYSIS UNIT,SAINT PAUL,13.69863014,2024
MN,FMC SOUTHTOWN DIALYSIS,BLOOMINGTON,7.8125,2024
MN,FMC WEST ST PAUL DIALYSIS,WEST ST PAUL,9.433962264,2024
MN,FMCNA WACONIA DIALYSIS,WACONIA,34.48275862,2024
MN,FRESENIUS MEDICAL CARE MAPLE GROVE,MAPLE GROVE,7.142857143,2024
MN,FRESENIUS MEDICAL CARE ROBBINSDALE,ROBBINSDALE,11.76470588,2024
MN,ROBBINSDALE DIALYSIS,ROBBINSDALE,12.21374046,2024
MN,FRESENIUS MEDICAL CARE BLAINE,BLAINE,18.75,2024
MN,MOORHEAD DIALYSIS,DILWORTH,9.259259259,2024
MN,DIALYSIS AT MANKATO CLINIC,MANKATO,17.56756757,2024
MN,NORTHFIELD DIALYSIS,NORTHFIELD,13.88888889,2024
MN,EAST VALLEY DIALYSIS,APPLE VALLEY,12.58278146,2024
MN,CENTRAL AVENUE DIALYSIS,BLAINE,13.44537815,2024
MN,WHITE EARTH DIALYSIS,WHITE EARTH,20,2024
MN,FRESENIUS MEDICAL CARE TWO RIVERS,HASTINGS,17.85714286,2024
MN,HISTORICAL HASTINGS DIALYSIS,HASTINGS,8.695652174,2024
MN,FRESENIUS MEDICAL CARE OF CANNON VALLEY,DUNDAS,9.090909091,2024
MN,GLENCOE DIALYSIS,GLENCOE,6.896551724,2024
MN,ROCHESTER DIALYSIS,ROCHESTER,9.375,2024
MN,FMC PLYMOUTH CREEK,PLYMOUTH,18.36734694,2024
MN,FRESENIUS MEDICAL CARE - LAKEVILLE,LAKEVILLE,5.555555556,2024
MN,LARPENTEUR AVENUE DIALYSIS,ROSEVILLE,12.35955056,2024
MN,FRESENIUS MEDICAL CARE CLOQUET,CLOQUET,15,2024
MN,LAKEVILLE DIALYSIS,LAKEVILLE,5.263157895,2024
MN,NEW ULM DIALYSIS,NEW ULM,25,2024
MN,FRESENIUS KIDNEY CARE BROOKLYN CENTER HOME,BROOKLYN CENTER,6.666666667,2024
MN,FRESENIUS KIDNEY CARE AITKIN DIALYSIS,AITKIN,10,2024
MN,FRESENIUS KIDNEY CARE BIG LAKE DIALYSIS,BIG LAKE,14.89361702,2024
MN,FRESENIUS KIDNEY CARE BRAINERD DIALYSIS,BRAINERD,17.33333333,2024
MN,FRESENIUS KIDNEY CARE CAMBRIDGE DIALYSIS,CAMBRIDGE,5.263157895,2024
MN,FRESENIUS KIDNEY CARE DOUGLAS COUNTY,ALEXANDRIA,18.75,2024
MN,FRESENIUS KIDNEY CARE LITCHFIELD,LITCHFIELD,14.28571429,2024
MN,FRESENIUS KIDNEY CARE LITTLE FALLS,LITTLE FALLS,10,2024
MN,FRESENIUS KIDNEY CARE OLIVIA DAILYSIS,OLIVIA,26.66666667,2024
MN,FRESENIUS KIDNEY CARE ST CLOUD,SAINT CLOUD,13.20754717,2024
MN,FRESENIUS KIDNEY CARE RUM RIVER,PRINCETON,6.451612903,2024
MN,FRESENIUS KIDNEY CARE WADENA COUNTY DIALYSIS,STAPLES,22.22222222,2024
MN,FRESENIUS KIDNEY CARE WILLMAR DIALYSIS,WILLMAR,15.94202899,2024
MN,MANKATO UPTOWN DIALYSIS,NORTH MANKATO,12.04819277,2024
MN,FRESENIUS KIDNEY CARE CHASKA,CHASKA,3.571428571,2024
MN,FRESENIUS KIDNEY CARE WOODBURY,WOODBURY,11.53846154,2024
MN,PHALEN DIALYSIS,SAINT PAUL,8.988764045,2024
MN,MAYO CLINIC DIALYSIS OWATONNA,OWATONNA,15.68627451,2024
MN,MAYO CLINIC DIALYSIS  LAKE CITY,LAKE CITY,8.571428571,2024
MN,SANFORD DIALYSIS BEMIDJI,BEMIDJI,15.38461539,2024
MN,MAYO CLINIC DIALYSIS FAIRMONT,FAIRMONT,0,2024
MN,SANFORD DIALYSIS MORRIS,MORRIS,29.41176471,2024
MN,MAYO CLINIC - NE CLINIC,ROCHESTER,15.59633028,2024
MN,SATELLITE DIALYSIS ORTONVILLE,ORTONVILLE,9.090909091,2024
MN,SANFORD DIALYSIS RED LAKE,REDLAKE,16.12903226,2024
MN,MAYO CLINIC DIALYSIS ALBERT LEA,ALBERT LEA,16.47058824,2024
MN,SANFORD DIALYSIS THIEF RIVER FALLS,THIEF RIVER FALLS,13.04347826,2024
MN,ALTRU RENAL DIALYSIS,ROSEAU,6.666666667,2024
MN,ALTRU RENAL DIALYSIS AT CROOKSTON,CROOKSTON,22.22222222,2024
MS,UMC PEDIATRIC & ESRD QUALIFIED ADULT OPT CLINIC,JACKSON,14.28571429,2024
MS,NRI-JACKSON NORTH,JACKSON,12.14285714,2024
MS,HATTIESBURG CLINIC DIALYSIS,HATTIESBURG,11.94029851,2024
MS,RENAL CARE GROUP - GREENVILLE,GREENVILLE,14.35185185,2024
MS,RENAL CARE GROUP - MERIDIAN,MERIDIAN,12.68292683,2024
MS,CENTRAL DIALYSIS UNIT,JACKSON,17.28395062,2024
MS,FRESENIUS KIDNEY CARE BROOKHAVEN,BROOKHAVEN,15.73604061,2024
MS,RENAL CARE GROUP - CLARKSDALE,CLARKSDALE,8.474576271,2024
MS,RENAL CARE GROUP - COLUMBUS,COLUMBUS,16.34615385,2024
MS,RENAL CARE GROUP - VICKSBURG,VICKSBURG,17.94871795,2024
MS,LAUREL RENAL DIALYSIS CENTER,LAUREL,11.04651163,2024
MS,RCG OXFORD (AKA YOKNA RIVER),OXFORD,14.87603306,2024
MS,RENAL CARE GROUP - TUPELO,TUPELO,10.55276382,2024
MS,RENAL CARE GROUP - GREENWOOD,GREENWOOD,14.62264151,2024
MS,RENAL CARE GROUP - NATCHEZ,NATCHEZ,13.38582677,2024
MS,SINGING RIVER DIALYSIS,PASCAGOULA,17.57575758,2024
MS,PEARL RIVER RENAL DIALYSIS CENTER,PICAYUNE,12.5,2024
MS,RENAL CARE GROUP - CORINTH,CORINTH,22.76422764,2024
MS,OCEAN SPRINGS DIALYSIS,OCEAN SPRINGS,20.37037037,2024
MS,RENAL CARE GROUP - PHILADELPHIA,PHILADELPHIA,12.04819277,2024
MS,NRI-CANTON,CANTON,14.75409836,2024
MS,FRESENIUS MEDICAL CARE CANTON,CANTON,12.72727273,2024
MS,COLUMBIA DIALYSIS UNIT,COLUMBIA,16.32653061,2024
